P1_start,P2_start,Path,P1_win,P2_win
"(1,4)","(2,3)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2,13,11
"(1,4)","(2,3)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1,4,8
"(1,4)","(2,3)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 3,3,0
"(1,4)","(2,3)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 2,0,4
"(1,4)","(2,3)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2,20,28
"(1,4)","(2,3)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2 -> Player 1 1,16,23
"(1,4)","(2,3)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1,10,14
"(1,4)","(2,3)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1,4,8
"(1,4)","(2,3)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2 -> Player 1 2,0,3
"(1,4)","(2,3)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 3,3,6
"(1,4)","(2,3)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 3 -> Player 1 1,1,5
"(1,4)","(2,3)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 3 -> Player 1 1 -> Player 2 1,0,3
"(1,4)","(2,3)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 3 -> Player 1 2,0,1
"(1,4)","(2,3)",Player 1 1 -> Player 2 1 -> Player 1 3,18,18
"(1,4)","(2,3)",Player 1 1 -> Player 2 1 -> Player 1 3 -> Player 2 1,8,8
"(1,4)","(2,3)",Player 1 1 -> Player 2 1 -> Player 1 3 -> Player 2 1 -> Player 1 1,4,4
"(1,4)","(2,3)",Player 1 1 -> Player 2 1 -> Player 1 3 -> Player 2 2,7,5
"(1,4)","(2,3)",Player 1 1 -> Player 2 1 -> Player 1 3 -> Player 2 2 -> Player 1 1,3,3
"(1,4)","(2,3)",Player 1 1 -> Player 2 1 -> Player 1 3 -> Player 2 3,3,1
"(1,4)","(2,3)",Player 1 1 -> Player 2 1 -> Player 1 3 -> Player 2 3 -> Player 1 1,1,1
"(1,4)","(2,3)",Player 1 1 -> Player 2 1 -> Player 1 4,0,2
"(1,4)","(2,3)",Player 1 1 -> Player 2 2,119,174
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 1,72,117
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1,48,94
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1,29,59
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,22,46
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,14,26
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,10,10
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2,0,12
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2,4,4
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 2,13,26
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1,10,14
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1,4,8
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2,3,3
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 3,0,6
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2,19,19
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 1,10,6
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1,8,0
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 2,6,6
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1,6,0
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 3,0,4
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 3,3,0
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 2,32,40
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1,20,28
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1 -> Player 1 1,16,23
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1,10,14
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,4,8
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2,3,3
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1 -> Player 1 2,0,3
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 2,10,8
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 2 -> Player 1 1,8,4
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1,6,0
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 2 -> Player 1 2,0,2
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 3,2,0
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 3,13,13
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 3 -> Player 2 1,7,5
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 3 -> Player 2 1 -> Player 1 1,3,3
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 3 -> Player 2 2,4,4
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 3 -> Player 2 2 -> Player 1 1,2,2
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 3 -> Player 2 3,2,0
"(1,4)","(2,3)",Player 1 1 -> Player 2 2 -> Player 1 4,0,2
"(1,4)","(2,3)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2,4,4
"(1,4)","(2,3)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 2,3,3
"(1,4)","(2,3)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 2,3,3
"(1,4)","(2,3)",Player 1 1 -> Player 2 3,6,43
"(1,4)","(2,3)",Player 1 1 -> Player 2 3 -> Player 1 1,2,23
"(1,4)","(2,3)",Player 1 1 -> Player 2 3 -> Player 1 1 -> Player 2 1,1,18
"(1,4)","(2,3)",Player 1 1 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 1,1,7
"(1,4)","(2,3)",Player 1 1 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,0,4
"(1,4)","(2,3)",Player 1 1 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 2,0,6
"(1,4)","(2,3)",Player 1 1 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1,0,3
"(1,4)","(2,3)",Player 1 1 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 3,0,2
"(1,4)","(2,3)",Player 1 1 -> Player 2 3 -> Player 1 1 -> Player 2 2,0,3
"(1,4)","(2,3)",Player 1 1 -> Player 2 3 -> Player 1 2,1,12
"(1,4)","(2,3)",Player 1 1 -> Player 2 3 -> Player 1 2 -> Player 2 1,1,8
"(1,4)","(2,3)",Player 1 1 -> Player 2 3 -> Player 1 2 -> Player 2 1 -> Player 1 1,1,5
"(1,4)","(2,3)",Player 1 1 -> Player 2 3 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1,0,3
"(1,4)","(2,3)",Player 1 1 -> Player 2 3 -> Player 1 2 -> Player 2 1 -> Player 1 2,0,1
"(1,4)","(2,3)",Player 1 1 -> Player 2 3 -> Player 1 2 -> Player 2 2,0,2
"(1,4)","(2,3)",Player 1 1 -> Player 2 3 -> Player 1 3,1,7
"(1,4)","(2,3)",Player 1 1 -> Player 2 3 -> Player 1 3 -> Player 2 1,1,3
"(1,4)","(2,3)",Player 1 1 -> Player 2 3 -> Player 1 3 -> Player 2 1 -> Player 1 1,1,1
"(1,4)","(2,3)",Player 1 1 -> Player 2 3 -> Player 1 3 -> Player 2 2,0,2
"(1,4)","(2,3)",Player 1 1 -> Player 2 3 -> Player 1 4,0,1
"(1,4)","(2,3)",Player 1 2,130,150
"(1,4)","(2,3)",Player 1 2 -> Player 2 1,82,92
"(1,4)","(2,3)",Player 1 2 -> Player 2 1 -> Player 1 1,68,86
"(1,4)","(2,3)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1,43,50
"(1,4)","(2,3)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,39,42
"(1,4)","(2,3)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,19,23
"(1,4)","(2,3)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,7,14
"(1,4)","(2,3)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2,13,11
"(1,4)","(2,3)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1,4,8
"(1,4)","(2,3)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 3,3,0
"(1,4)","(2,3)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2,0,4
"(1,4)","(2,3)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2,20,28
"(1,4)","(2,3)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1,16,23
"(1,4)","(2,3)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1,10,14
"(1,4)","(2,3)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1,4,8
"(1,4)","(2,3)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 2,0,3
"(1,4)","(2,3)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 3,3,6
"(1,4)","(2,3)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 3 -> Player 1 1,1,5
"(1,4)","(2,3)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 3 -> Player 1 1 -> Player 2 1,0,3
"(1,4)","(2,3)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 3 -> Player 1 2,0,1
"(1,4)","(2,3)",Player 1 2 -> Player 2 1 -> Player 1 2,13,5
"(1,4)","(2,3)",Player 1 2 -> Player 2 1 -> Player 1 2 -> Player 2 1,6,2
"(1,4)","(2,3)",Player 1 2 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1,4,0
"(1,4)","(2,3)",Player 1 2 -> Player 2 1 -> Player 1 2 -> Player 2 2,5,1
"(1,4)","(2,3)",Player 1 2 -> Player 2 1 -> Player 1 2 -> Player 2 2 -> Player 1 1,3,0
"(1,4)","(2,3)",Player 1 2 -> Player 2 1 -> Player 1 2 -> Player 2 3,2,0
"(1,4)","(2,3)",Player 1 2 -> Player 2 1 -> Player 1 2 -> Player 2 3 -> Player 1 1,1,0
"(1,4)","(2,3)",Player 1 2 -> Player 2 2,44,43
"(1,4)","(2,3)",Player 1 2 -> Player 2 2 -> Player 1 1,34,38
"(1,4)","(2,3)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1,20,28
"(1,4)","(2,3)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1,16,23
"(1,4)","(2,3)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,10,14
"(1,4)","(2,3)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,4,8
"(1,4)","(2,3)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2,3,3
"(1,4)","(2,3)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 2,0,3
"(1,4)","(2,3)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 2,10,8
"(1,4)","(2,3)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 1,8,4
"(1,4)","(2,3)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1,6,0
"(1,4)","(2,3)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 2,0,2
"(1,4)","(2,3)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 3,2,0
"(1,4)","(2,3)",Player 1 2 -> Player 2 2 -> Player 1 2,9,4
"(1,4)","(2,3)",Player 1 2 -> Player 2 2 -> Player 1 2 -> Player 2 1,5,1
"(1,4)","(2,3)",Player 1 2 -> Player 2 2 -> Player 1 2 -> Player 2 1 -> Player 1 1,3,0
"(1,4)","(2,3)",Player 1 2 -> Player 2 2 -> Player 1 2 -> Player 2 2,3,1
"(1,4)","(2,3)",Player 1 2 -> Player 2 2 -> Player 1 2 -> Player 2 2 -> Player 1 1,2,0
"(1,4)","(2,3)",Player 1 2 -> Player 2 2 -> Player 1 2 -> Player 2 3,1,0
"(1,4)","(2,3)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2,3,3
"(1,4)","(2,3)",Player 1 2 -> Player 2 3,4,14
"(1,4)","(2,3)",Player 1 2 -> Player 2 3 -> Player 1 1,2,11
"(1,4)","(2,3)",Player 1 2 -> Player 2 3 -> Player 1 1 -> Player 2 1,1,8
"(1,4)","(2,3)",Player 1 2 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 1,1,5
"(1,4)","(2,3)",Player 1 2 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,0,3
"(1,4)","(2,3)",Player 1 2 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 2,0,1
"(1,4)","(2,3)",Player 1 2 -> Player 2 3 -> Player 1 1 -> Player 2 2,0,2
"(1,4)","(2,3)",Player 1 2 -> Player 2 3 -> Player 1 2,1,3
"(1,4)","(2,3)",Player 1 2 -> Player 2 3 -> Player 1 2 -> Player 2 1,1,1
"(1,4)","(2,3)",Player 1 2 -> Player 2 3 -> Player 1 2 -> Player 2 1 -> Player 1 1,1,0
"(1,4)","(2,3)",Player 1 2 -> Player 2 3 -> Player 1 2 -> Player 2 2,0,1
"(1,4)","(2,3)",Player 1 3,40,36
"(1,4)","(2,3)",Player 1 3 -> Player 2 1,21,17
"(1,4)","(2,3)",Player 1 3 -> Player 2 1 -> Player 1 1,20,16
"(1,4)","(2,3)",Player 1 3 -> Player 2 1 -> Player 1 1 -> Player 2 1,8,8
"(1,4)","(2,3)",Player 1 3 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,4,4
"(1,4)","(2,3)",Player 1 3 -> Player 2 1 -> Player 1 1 -> Player 2 2,7,5
"(1,4)","(2,3)",Player 1 3 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1,3,3
"(1,4)","(2,3)",Player 1 3 -> Player 2 1 -> Player 1 1 -> Player 2 3,3,1
"(1,4)","(2,3)",Player 1 3 -> Player 2 1 -> Player 1 1 -> Player 2 3 -> Player 1 1,1,1
"(1,4)","(2,3)",Player 1 3 -> Player 2 2,16,12
"(1,4)","(2,3)",Player 1 3 -> Player 2 2 -> Player 1 1,15,11
"(1,4)","(2,3)",Player 1 3 -> Player 2 2 -> Player 1 1 -> Player 2 1,7,5
"(1,4)","(2,3)",Player 1 3 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1,3,3
"(1,4)","(2,3)",Player 1 3 -> Player 2 2 -> Player 1 1 -> Player 2 2,4,4
"(1,4)","(2,3)",Player 1 3 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 1,2,2
"(1,4)","(2,3)",Player 1 3 -> Player 2 2 -> Player 1 1 -> Player 2 3,2,0
"(1,4)","(2,3)",Player 1 3 -> Player 2 3,3,6
"(1,4)","(2,3)",Player 1 3 -> Player 2 3 -> Player 1 1,2,6
"(1,4)","(2,3)",Player 1 3 -> Player 2 3 -> Player 1 1 -> Player 2 1,1,3
"(1,4)","(2,3)",Player 1 3 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 1,1,1
"(1,4)","(2,3)",Player 1 3 -> Player 2 3 -> Player 1 1 -> Player 2 2,0,2
"(1,4)","(2,3)",Player 1 4,8,3
"(1,4)","(2,3)",Player 1 4 -> Player 2 1,3,1
"(1,4)","(2,3)",Player 1 4 -> Player 2 1 -> Player 1 1,2,0
"(1,4)","(2,3)",Player 1 4 -> Player 2 2,3,1
"(1,4)","(2,3)",Player 1 4 -> Player 2 2 -> Player 1 1,2,0
"(1,4)","(2,3)",Player 1 4 -> Player 2 3,2,0
"(1,4)","(2,3)",Player 1 4 -> Player 2 3 -> Player 1 1,1,0
"(1,4)","(3,2)",Player 1 1,343,757
"(1,4)","(3,2)",Player 1 1 -> Player 2 1,229,527
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 1,160,400
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,105,288
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,76,216
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,54,150
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,42,113
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,30,70
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,10,40
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2,5,15
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2,0,21
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2,18,50
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1,14,26
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1,10,10
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 2,0,12
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2,23,58
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1,16,26
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1,7,14
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2,7,17
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2 -> Player 1 1,4,8
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 3,0,8
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2,45,97
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1,29,59
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1,22,46
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1,14,26
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,10,10
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 2,0,12
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2,4,4
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 2,13,26
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1,10,14
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1 -> Player 1 1,4,8
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 2,3,3
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 3,0,6
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 2,53,101
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1,31,62
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1,27,54
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1,16,26
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,7,14
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2,7,17
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1,4,8
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 2,0,4
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2,18,30
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2 -> Player 1 1,16,23
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1,10,14
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1,4,8
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 2,3,3
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2 -> Player 1 2,0,3
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 3,14,22
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 3 -> Player 2 1,8,8
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 3 -> Player 2 1 -> Player 1 1,4,4
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 3 -> Player 2 2,5,7
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 3 -> Player 2 2 -> Player 1 1,3,3
"(1,4)","(3,2)",Player 1 1 -> Player 2 1 -> Player 1 4,0,2
"(1,4)","(3,2)",Player 1 1 -> Player 2 2,85,208
"(1,4)","(3,2)",Player 1 1 -> Player 2 2 -> Player 1 1,52,137
"(1,4)","(3,2)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1,45,97
"(1,4)","(3,2)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1,29,59
"(1,4)","(3,2)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,22,46
"(1,4)","(3,2)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,14,26
"(1,4)","(3,2)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,10,10
"(1,4)","(3,2)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2,0,12
"(1,4)","(3,2)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2,4,4
"(1,4)","(3,2)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 2,13,26
"(1,4)","(3,2)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1,10,14
"(1,4)","(3,2)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1,4,8
"(1,4)","(3,2)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2,3,3
"(1,4)","(3,2)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 3,0,6
"(1,4)","(3,2)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2,5,33
"(1,4)","(3,2)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 1,2,14
